,Code,Year,incidents,successes,Population,EducationPctGdp,FertilityRate,IncomePerCapita,InfantMortality,Homicidesper100k
9611,STP,1981,0.0,0.0,96950.0,,6.332999999999999,,59.0,
9612,STP,1982,0.0,0.0,98706.0,,6.276,,59.8,
9613,STP,1983,0.0,0.0,100318.0,,6.2170000000000005,,60.8,
9614,STP,1984,0.0,0.0,101915.0,,6.1579999999999995,,61.9,
9615,STP,1985,0.0,0.0,103634.0,,6.101,,63.1,
9616,STP,1986,0.0,0.0,105474.0,,6.044,,64.1,
9617,STP,1987,0.0,0.0,107415.0,,5.9879999999999995,,65.1,
9618,STP,1988,0.0,0.0,109470.0,,5.932,,65.9,
9619,STP,1989,0.0,0.0,111627.0,,5.876,,66.7,
9620,STP,1990,0.0,0.0,113893.0,,5.82,,67.2,7.0
9621,STP,1991,0.0,0.0,116294.0,,5.765,,67.5,6.0
9622,STP,1992,0.0,0.0,118816.0,,5.71,,67.5,10.1
9623,STP,1993,0.0,0.0,121407.0,,5.655,,67.2,6.6
9624,STP,1994,0.0,0.0,123973.0,,5.6,,66.4,6.5
9625,STP,1995,0.0,0.0,126454.0,,5.545,,65.3,
9626,STP,1996,0.0,0.0,128821.0,,5.4910000000000005,,63.8,
9627,STP,1997,0.0,0.0,131107.0,,5.437,,61.9,
9628,STP,1998,0.0,0.0,133418.0,,5.3839999999999995,,59.8,
9629,STP,1999,0.0,0.0,135886.0,,5.33,,57.4,
9630,STP,2000,0.0,0.0,138606.0,,5.278,,55.0,
9631,STP,2001,0.0,0.0,141622.0,,5.226,417.3632056,52.4,
9632,STP,2002,0.0,0.0,144889.0,2.87690997123718,5.1739999999999995,456.5781013,49.9,
9633,STP,2003,0.0,0.0,148372.0,3.43884992599487,5.122999999999999,545.7039945,47.3,
9634,STP,2004,0.0,0.0,151969.0,3.52904009819031,5.072,586.5615067000001,45.0,
9635,STP,2005,0.0,0.0,155630.0,5.26044988632202,5.022,698.6673622999999,42.7,
9636,STP,2006,0.0,0.0,159328.0,4.5457501411438,4.974,765.0675097999999,40.6,2.5
9637,STP,2007,0.0,0.0,163101.0,6.44309997558594,4.927,795.2783321000001,38.6,2.5
9638,STP,2008,0.0,0.0,166913.0,5.56054019927979,4.88,941.7202106000001,36.8,8.4
9639,STP,2009,0.0,0.0,170813.0,10.6929597854614,4.835,871.6679554,35.1,2.9
9640,STP,2010,0.0,0.0,174776.0,9.65841007232666,4.788,883.2324143,33.4,3.4
9641,STP,2011,0.0,0.0,178800.0,,4.74,938.2950007000001,31.9,3.4
9642,STP,2012,0.0,0.0,182889.0,6.3341498374939,4.689,786.5189526,30.6,
9643,STP,2013,0.0,0.0,187045.0,5.93859004974365,4.635,915.1313636,29.3,
9644,STP,2014,0.0,0.0,191266.0,3.7568199634552,4.578,1033.097139,28.1,
9645,STP,2015,0.0,0.0,195553.0,,4.518,793.8414524,27.1,
9646,STP,2016,0.0,0.0,199910.0,,4.456,758.1945212,26.2,
9647,STP,2017,0.0,0.0,,,,,,
9648,STP,2018,0.0,0.0,,,,,,
9649,STP,2019,0.0,0.0,,,,,,
9650,SAU,1970,0.0,0.0,5836389.0,,7.28,663.3089607000001,,
9651,SAU,1971,0.0,0.0,6100994.0,,7.289,833.0664992000001,,
9652,SAU,1972,0.0,0.0,6393894.0,,7.2989999999999995,1071.1771390000001,111.4,
9653,SAU,1973,0.0,0.0,6714095.0,,7.307,1514.388964,105.0,
9654,SAU,1974,0.0,0.0,7059334.0,,7.312,4271.2939590000005,99.1,
9655,SAU,1975,0.0,0.0,7428703.0,,7.313,4879.16824,93.6,
9656,SAU,1976,0.0,0.0,7818613.0,,7.309,6561.2931149999995,88.5,
9657,SAU,1977,1.0,1.0,8231604.0,,7.2989999999999995,7040.609672,83.8,
9658,SAU,1978,0.0,0.0,8679840.0,,7.281000000000001,7250.340955,79.4,
9659,SAU,1979,1.0,1.0,9179621.0,,7.252000000000001,6805.588449,75.0,
9660,SAU,1980,0.0,0.0,9740599.0,,7.206,10439.9639,70.7,
9661,SAU,1981,0.0,0.0,10366661.0,3.89296007156372,7.138,12723.1182,66.8,
9662,SAU,1982,0.0,0.0,11048080.0,4.14498996734619,7.047000000000001,11433.88752,63.0,
9663,SAU,1983,0.0,0.0,11763837.0,5.98177003860474,6.933,9333.555685,59.4,
9664,SAU,1984,2.0,2.0,12484967.0,6.11351013183594,6.797999999999999,8122.180428,55.9,
9665,SAU,1985,2.0,2.0,13189115.0,,6.649,7577.232657,52.4,
9666,SAU,1986,1.0,1.0,13869012.0,6.26064014434814,6.495,5935.453025,49.0,
9667,SAU,1987,0.0,0.0,14525660.0,,6.3420000000000005,5443.618954,45.5,
9668,SAU,1988,1.0,1.0,15155223.0,,6.194,5344.937429,42.0,
9669,SAU,1989,3.0,3.0,15755944.0,,6.0520000000000005,5412.950159,38.8,
9670,SAU,1990,0.0,0.0,16326815.0,,5.9110000000000005,6018.512948,35.8,
9671,SAU,1991,2.0,2.0,16867829.0,5.82608985900879,5.761,6515.683624,33.0,
9672,SAU,1992,0.0,0.0,17378833.0,5.17784976959229,5.593999999999999,6690.15154,30.6,
9673,SAU,1993,0.0,0.0,17859750.0,6.03921985626221,5.407,6343.391725,28.4,
9674,SAU,1994,2.0,2.0,18311090.0,6.38182020187378,5.2,6156.068253,26.5,
9675,SAU,1995,3.0,2.0,18735841.0,5.7290301322937,4.98,6416.284441,24.9,
9676,SAU,1996,1.0,1.0,19131578.0,4.96985006332397,4.754,6754.121795,23.4,
9677,SAU,1997,0.0,0.0,19505576.0,4.40210008621216,4.533,7018.184026999999,22.0,
9678,SAU,1998,0.0,0.0,19882458.0,8.33290958404541,4.325,6251.992921,20.8,
9679,SAU,1999,0.0,0.0,20294406.0,7.100830078125,4.137,6766.204568000001,19.8,0.9
9680,SAU,2000,5.0,5.0,20764312.0,5.94058990478516,3.971,7331.682643000001,18.8,0.8
9681,SAU,2001,3.0,3.0,21303592.0,7.76968002319336,3.83,7135.0576120000005,18.0,1.1
9682,SAU,2002,2.0,2.0,21906308.0,7.68033981323242,3.708,7241.17315,17.2,1.3
9683,SAU,2003,8.0,7.0,22556425.0,7.1428599357605,3.6010000000000004,7705.033573999999,16.6,1.1
9684,SAU,2004,17.0,15.0,23228890.0,6.27930021286011,3.505,8711.025859000001,16.0,1.3
9685,SAU,2005,1.0,1.0,23905654.0,5.43432998657227,3.4160000000000004,10452.55027,15.6,1.2
9686,SAU,2006,3.0,2.0,24578301.0,5.89739990234375,3.3289999999999997,11817.97288,15.3,1.0
9687,SAU,2007,1.0,1.0,25252569.0,,3.242,12989.84129,14.9,1.0
9688,SAU,2008,0.0,0.0,25940770.0,5.13580989837646,3.1510000000000002,15331.5813,14.4,
9689,SAU,2009,3.0,2.0,26661492.0,,3.056,13403.66489,14.0,
9690,SAU,2010,0.0,0.0,27425676.0,,2.96,15473.249119999999,13.5,
9691,SAU,2011,2.0,2.0,28238020.0,,2.866,18562.99176,13.1,
9692,SAU,2012,6.0,6.0,29086357.0,,2.779,19722.09639,12.7,
9693,SAU,2013,6.0,6.0,29944476.0,,2.701,19519.99388,12.3,
9694,SAU,2014,14.0,13.0,30776722.0,,2.635,19598.699819999998,11.9,
9695,SAU,2015,103.0,97.0,31557144.0,,2.5789999999999997,17263.99449,11.4,1.5
9696,SAU,2016,124.0,98.0,32275687.0,,2.532,16714.715330000003,11.1,
9697,SAU,2017,54.0,41.0,,,,,,1.3
9698,SAU,2018,0.0,0.0,,,,,,
9699,SAU,2019,0.0,0.0,,,,,,
9700,SEN,1970,0.0,0.0,4257505.0,,7.289,,126.2,
9701,SEN,1971,0.0,0.0,4388458.0,,7.296,220.1072895,124.2,
9702,SEN,1972,0.0,0.0,4525114.0,,7.2989999999999995,258.2147202,121.9,
9703,SEN,1973,0.0,0.0,4664444.0,,7.2989999999999995,283.02152989999996,119.2,
9704,SEN,1974,0.0,0.0,4802348.0,,7.296,304.117282,116.1,
9705,SEN,1975,0.0,0.0,4936209.0,,7.292999999999999,397.4458772,112.6,
9706,SEN,1976,0.0,0.0,5064674.0,,7.294,402.2198327,108.8,
9707,SEN,1977,0.0,0.0,5189539.0,,7.297999999999999,403.660307,104.9,
9708,SEN,1978,0.0,0.0,5315265.0,,7.303999999999999,436.25132609999997,101.3,
9709,SEN,1979,0.0,0.0,5448110.0,,7.311,535.5353767,98.1,
9710,SEN,1980,1.0,1.0,5592646.0,,7.312,560.853432,95.3,
9711,SEN,1981,0.0,0.0,5750338.0,,7.3,491.0558576,93.0,
9712,SEN,1982,0.0,0.0,5920059.0,,7.271,475.0241812,90.8,
9713,SEN,1983,0.0,0.0,6100495.0,,7.221,415.2121233,88.7,
9714,SEN,1984,0.0,0.0,6289327.0,,7.152,390.42237400000005,86.4,
9715,SEN,1985,0.0,0.0,6484738.0,,7.063,420.474389,83.7,
9716,SEN,1986,0.0,0.0,6686159.0,,6.962000000000001,582.2892086,80.7,
9717,SEN,1987,0.0,0.0,6893896.0,,6.853,678.0508287,77.8,
9718,SEN,1988,3.0,3.0,7107976.0,,6.744,646.5676676,75.2,
9719,SEN,1989,0.0,0.0,7328600.0,,6.636,616.4981693,73.1,
9720,SEN,1990,11.0,11.0,7555617.0,,6.53,699.6694094,71.8,
9721,SEN,1991,4.0,4.0,7789653.0,,6.426,662.3294274,71.2,
9722,SEN,1992,15.0,14.0,8029725.0,,6.322,692.745637,71.1,
9723,SEN,1993,0.0,0.0,8272170.0,,6.2139999999999995,622.42773,71.4,
9724,SEN,1994,2.0,2.0,8512173.0,,6.105,406.500327,71.9,
9725,SEN,1995,8.0,8.0,8746606.0,,5.995,493.60011799999995,72.4,
9726,SEN,1996,0.0,0.0,8974077.0,,5.8839999999999995,501.1910978,72.7,
9727,SEN,1997,26.0,26.0,9196528.0,,5.774,444.2763683,72.8,
9728,SEN,1998,1.0,1.0,9418393.0,3.19777989387512,5.667000000000001,467.69846179999996,72.3,
9729,SEN,1999,1.0,1.0,9645957.0,3.14863991737366,5.565,463.8626453,71.3,
9730,SEN,2000,4.0,4.0,9884052.0,3.15915989875793,5.471,411.58635780000003,69.5,
9731,SEN,2001,8.0,7.0,10134497.0,3.2904999256134,5.3870000000000005,423.3843723,67.0,
9732,SEN,2002,3.0,3.0,10396861.0,3.38978004455566,5.314,449.09988560000005,64.1,
9733,SEN,2003,0.0,0.0,10670990.0,3.50626993179321,5.252000000000001,567.0881339,61.0,
9734,SEN,2004,0.0,0.0,10955944.0,3.8573100566864,5.2010000000000005,649.1572252999999,57.8,
9735,SEN,2005,1.0,1.0,11251266.0,5.13995981216431,5.1610000000000005,685.7639313,54.8,
9736,SEN,2006,0.0,0.0,11556763.0,4.77579021453857,5.132000000000001,717.8347528,51.9,
9737,SEN,2007,1.0,1.0,11873557.0,,5.111000000000001,845.0573800000001,49.3,
9738,SEN,2008,2.0,2.0,12203957.0,5.05184984207153,5.095,983.752982,47.0,
9739,SEN,2009,3.0,3.0,12550917.0,6.19644021987915,5.08,900.0443682,44.8,
9740,SEN,2010,1.0,1.0,12916229.0,6.50321006774902,5.063,885.2405963,42.9,
9741,SEN,2011,4.0,4.0,13300910.0,6.07987022399902,5.038,936.845666,41.0,
9742,SEN,2012,12.0,12.0,13703513.0,5.94117021560669,5.003,889.7025497999999,39.3,
9743,SEN,2013,3.0,3.0,14120320.0,7.26878023147583,4.959,901.9573874,37.7,
9744,SEN,2014,2.0,2.0,14546111.0,7.39620018005371,4.904,903.6966025,36.2,
9745,SEN,2015,2.0,2.0,14976994.0,,4.84,775.245905,34.8,
9746,SEN,2016,0.0,0.0,15411614.0,,4.769,803.163139,33.6,
9747,SEN,2017,0.0,0.0,,,,,,
9748,SEN,2018,0.0,0.0,,,,,,
9749,SEN,2019,0.0,0.0,,,,,,
9750,SRB,1970,0.0,0.0,,,,,,
9751,SRB,1971,0.0,0.0,,,2.3,,,
9752,SRB,1972,0.0,0.0,,,,,,
9753,SRB,1973,0.0,0.0,,,,,,
9754,SRB,1974,0.0,0.0,,,,,,
9755,SRB,1975,0.0,0.0,,,,,,
9756,SRB,1976,0.0,0.0,,,,,,
9757,SRB,1977,0.0,0.0,,,,,,
9758,SRB,1978,0.0,0.0,,,,,,
9759,SRB,1979,0.0,0.0,,,,,,
9760,SRB,1980,0.0,0.0,,,,,,
9761,SRB,1981,0.0,0.0,,,2.1,,,
9762,SRB,1982,0.0,0.0,,,,,,
9763,SRB,1983,0.0,0.0,,,,,,
9764,SRB,1984,0.0,0.0,,,,,34.9,
9765,SRB,1985,0.0,0.0,,,,,33.6,
9766,SRB,1986,0.0,0.0,,,,,32.3,
9767,SRB,1987,0.0,0.0,,,,,31.0,
9768,SRB,1988,0.0,0.0,,,,,29.4,
9769,SRB,1989,0.0,0.0,,,,,27.1,
9770,SRB,1990,0.0,0.0,7586000.0,,,,24.3,
9771,SRB,1991,0.0,0.0,7595636.0,,1.8,,22.0,
9772,SRB,1992,0.0,0.0,7646424.0,,,,20.8,
9773,SRB,1993,0.0,0.0,7699307.0,,,,20.1,
9774,SRB,1994,0.0,0.0,7734639.0,,,,18.9,
9775,SRB,1995,0.0,0.0,7625357.0,,1.7,,17.1,
9776,SRB,1996,0.0,0.0,7617794.0,,,,15.1,
9777,SRB,1997,0.0,0.0,7596501.0,,1.6,,13.2,
9778,SRB,1998,0.0,0.0,7567745.0,,,,11.9,
9779,SRB,1999,0.0,0.0,7540401.0,,,,11.3,
9780,SRB,2000,0.0,0.0,7516346.0,,1.48,,11.0,2.4
9781,SRB,2001,0.0,0.0,7503433.0,,1.58,,10.7,2.6
9782,SRB,2002,0.0,0.0,7496522.0,,1.57,,10.1,2.1
9783,SRB,2003,0.0,0.0,7480591.0,,1.59,,9.2,1.9
9784,SRB,2004,0.0,0.0,7463157.0,,1.57,,8.3,1.8
9785,SRB,2005,0.0,0.0,7440769.0,,1.45,,7.7,1.6
9786,SRB,2006,0.0,0.0,7411569.0,,1.43,3428.711332,7.3,1.7
9787,SRB,2007,0.0,0.0,7381579.0,4.50148010253906,1.38,4448.819634,7.0,1.9
9788,SRB,2008,4.0,4.0,7350222.0,4.71506977081299,1.4,5423.152581,7.0,1.5
9789,SRB,2009,3.0,2.0,7320807.0,4.75197982788086,1.44,4771.848065,6.8,1.7
9790,SRB,2010,1.0,1.0,7291436.0,4.58237981796265,1.4,4392.991784000001,6.6,1.4
9791,SRB,2011,0.0,0.0,7234099.0,4.48976993560791,1.4,5205.051813,6.4,1.5
9792,SRB,2012,3.0,3.0,7199077.0,4.43181991577148,1.45,4508.326096,6.2,1.2
9793,SRB,2013,0.0,0.0,7164132.0,,1.43,5023.920657,6.0,1.6
9794,SRB,2014,0.0,0.0,7130576.0,4.17860984802246,1.46,4923.349125,5.8,1.4
9795,SRB,2015,0.0,0.0,7095383.0,,1.46,4126.07694,5.4,1.2
9796,SRB,2016,0.0,0.0,7057412.0,,1.46,4225.475767,5.1,1.4
9797,SRB,2017,1.0,1.0,,,,,,1.1
9798,SRB,2018,0.0,0.0,,,,,,
9799,SRB,2019,0.0,0.0,,,,,,
9800,SYC,1970,0.0,0.0,53600.0,4.18847990036011,,,54.1,
9801,SYC,1971,0.0,0.0,54695.0,4.06639003753662,,,51.3,
9802,SYC,1972,0.0,0.0,56029.0,4.24694013595581,,,48.6,
9803,SYC,1973,0.0,0.0,56892.0,,,,45.7,
9804,SYC,1974,0.0,0.0,57937.0,4.28332996368408,,,42.7,
9805,SYC,1975,0.0,0.0,59292.0,4.34501981735229,,,39.6,
9806,SYC,1976,0.0,0.0,60504.0,4.7459602355957,4.5,,36.5,
9807,SYC,1977,0.0,0.0,61786.0,,,,33.5,
9808,SYC,1978,0.0,0.0,62150.0,,,,30.6,
9809,SYC,1979,0.0,0.0,62686.0,,,,27.9,
9810,SYC,1980,0.0,0.0,63261.0,,,,25.4,
9811,SYC,1981,2.0,2.0,64035.0,,,,23.3,
9812,SYC,1982,0.0,0.0,64413.0,,3.5,,21.5,
9813,SYC,1983,0.0,0.0,64335.0,,,,19.9,
9814,SYC,1984,0.0,0.0,64717.0,12.0289297103882,,,18.7,
9815,SYC,1985,0.0,0.0,65244.0,10.2330503463745,,,17.6,
9816,SYC,1986,0.0,0.0,65652.0,9.71360015869141,,,16.8,
9817,SYC,1987,0.0,0.0,68499.0,,3.0,,16.1,
9818,SYC,1988,0.0,0.0,68755.0,8.29189014434814,,,15.4,
9819,SYC,1989,0.0,0.0,69167.0,8.22951984405518,,,14.9,
9820,SYC,1990,0.0,0.0,69507.0,,,4669.608004,14.4,
9821,SYC,1991,0.0,0.0,70439.0,,,4573.331904,13.9,
9822,SYC,1992,0.0,0.0,70763.0,,2.696,5495.216482,13.5,
9823,SYC,1993,0.0,0.0,72253.0,,,5863.297246,13.1,
9824,SYC,1994,0.0,0.0,74205.0,9.02171039581299,,5935.387232,12.7,
9825,SYC,1995,0.0,0.0,75304.0,7.70369005203247,,5901.930467,12.4,
9826,SYC,1996,0.0,0.0,76417.0,7.77922010421753,,5748.639612,12.2,
9827,SYC,1997,0.0,0.0,77319.0,,2.1,6594.149927,12.0,
9828,SYC,1998,0.0,0.0,78846.0,5.99207019805908,2.04,6929.0318879999995,11.9,
9829,SYC,1999,0.0,0.0,80410.0,5.26100015640259,2.04,6914.931378,11.9,
9830,SYC,2000,0.0,0.0,81131.0,,2.08,6619.0707409999995,11.9,
9831,SYC,2001,0.0,0.0,81202.0,,1.98,6602.352082,11.9,
9832,SYC,2002,0.0,0.0,83723.0,5.19332981109619,2.04,6627.732996,12.0,
9833,SYC,2003,0.0,0.0,82781.0,5.37492990493774,2.06,7178.221356,12.0,
9834,SYC,2004,0.0,0.0,82475.0,,2.01,9336.521432,12.1,11.4
9835,SYC,2005,0.0,0.0,82858.0,,2.2,10346.38871,12.1,
9836,SYC,2006,0.0,0.0,84600.0,4.77012014389038,2.11,11376.07588,12.2,10.0
9837,SYC,2007,0.0,0.0,85033.0,,2.24,10697.07979,12.2,8.9
9838,SYC,2008,0.0,0.0,86956.0,,2.33,9060.846712,12.2,6.6
9839,SYC,2009,0.0,0.0,87298.0,,2.38,8530.564994,12.3,15.4
9840,SYC,2010,0.0,0.0,89770.0,,2.17,9148.702691,12.4,9.8
9841,SYC,2011,0.0,0.0,87441.0,3.60644006729126,2.38,10297.02564,12.5,17.4
9842,SYC,2012,0.0,0.0,88303.0,,2.42,10950.965740000001,12.5,4.3
9843,SYC,2013,0.0,0.0,89949.0,,2.37,13110.82423,12.6,19.4
9844,SYC,2014,0.0,0.0,91359.0,,2.34,12626.15979,12.6,17.2
9845,SYC,2015,0.0,0.0,93419.0,,2.41,12345.57997,12.5,7.5
9846,SYC,2016,0.0,0.0,94677.0,,2.78,12716.28746,12.3,12.7
9847,SYC,2017,0.0,0.0,,,,,,
9848,SYC,2018,0.0,0.0,,,,,,
9849,SYC,2019,0.0,0.0,,,,,,
9850,SLE,1970,0.0,0.0,2692259.0,,6.496,,191.2,
9851,SLE,1971,0.0,0.0,2745779.0,,6.524,,188.4,
9852,SLE,1972,0.0,0.0,2803031.0,,6.55,,185.8,
9853,SLE,1973,0.0,0.0,2863739.0,,6.5729999999999995,,183.2,
9854,SLE,1974,0.0,0.0,2927468.0,,6.593999999999999,,180.7,
9855,SLE,1975,0.0,0.0,2993876.0,,6.611000000000001,,178.2,
9856,SLE,1976,0.0,0.0,3062956.0,,6.627999999999999,,175.9,
9857,SLE,1977,0.0,0.0,3134800.0,,6.644,,173.8,
9858,SLE,1978,0.0,0.0,3209263.0,,6.66,,171.7,
9859,SLE,1979,0.0,0.0,3286179.0,,6.675,,169.7,
9860,SLE,1980,0.0,0.0,3365441.0,,6.69,262.3955582,167.7,
9861,SLE,1981,0.0,0.0,3445277.0,,6.704,262.5476925,165.9,
9862,SLE,1982,0.0,0.0,3525399.0,,6.715,295.8691928,164.2,
9863,SLE,1983,0.0,0.0,3608751.0,,6.724,222.23203650000002,162.6,
9864,SLE,1984,0.0,0.0,3699467.0,,6.729,245.42324539999998,161.3,
9865,SLE,1985,0.0,0.0,3799550.0,,6.731,189.6092372,159.9,
9866,SLE,1986,0.0,0.0,3912438.0,,6.732,86.91358059,158.8,
9867,SLE,1987,0.0,0.0,4034668.0,,6.731,136.3524078,157.7,
9868,SLE,1988,0.0,0.0,4152984.0,,6.73,203.86809509999998,156.8,
9869,SLE,1989,0.0,0.0,4249468.0,,6.726,173.61777469999998,156.1,
9870,SLE,1990,0.0,0.0,4312246.0,,6.721,103.4401456,155.5,
9871,SLE,1991,9.0,9.0,4337239.0,,6.711,134.2199219,155.1,
9872,SLE,1992,4.0,3.0,4331332.0,,6.696000000000001,109.56963259999999,154.7,
9873,SLE,1993,0.0,0.0,4307299.0,,6.6739999999999995,141.3934355,154.2,
9874,SLE,1994,22.0,21.0,4283621.0,,6.645,154.7234745,153.4,
9875,SLE,1995,14.0,14.0,4274819.0,,6.608,149.33005780000002,152.3,
9876,SLE,1996,5.0,4.0,4282350.0,,6.564,169.4835538,150.9,
9877,SLE,1997,3.0,3.0,4305455.0,,6.5120000000000005,152.174241,149.1,
9878,SLE,1998,7.0,7.0,4353646.0,,6.455,106.02064779999999,147.1,
9879,SLE,1999,9.0,9.0,4437803.0,,6.39,117.6719718,144.8,
9880,SLE,2000,24.0,24.0,4564297.0,4.95053005218506,6.319,108.28225800000001,142.4,
9881,SLE,2001,0.0,0.0,4739147.0,3.47415995597839,6.242000000000001,191.2640476,139.8,
9882,SLE,2002,0.0,0.0,4957216.0,3.58722996711731,6.1579999999999995,209.52171930000003,137.0,
9883,SLE,2003,0.0,0.0,5199549.0,3.29478001594543,6.067,210.8385748,134.1,
9884,SLE,2004,0.0,0.0,5439695.0,3.14159989356995,5.968999999999999,214.0188806,131.1,2.1
9885,SLE,2005,0.0,0.0,5658379.0,2.83819007873535,5.8629999999999995,238.3292183,128.0,1.7
9886,SLE,2006,0.0,0.0,5848692.0,,5.747000000000001,272.2918098,124.4,1.7
9887,SLE,2007,0.0,0.0,6015417.0,2.5599000453949,5.621,319.1575682,120.5,2.2
9888,SLE,2008,0.0,0.0,6165372.0,2.41318988800049,5.487,372.7640018,116.2,3.0
9889,SLE,2009,0.0,0.0,6310260.0,2.73795008659363,5.346,362.671773,111.5,2.5
9890,SLE,2010,0.0,0.0,6458720.0,2.55271005630493,5.202000000000001,348.9319688,106.7,2.5
9891,SLE,2011,0.0,0.0,6611692.0,2.66841006278992,5.06,371.3035807,101.9,2.8
9892,SLE,2012,0.0,0.0,6766103.0,2.87473011016846,4.923,488.21743330000004,97.3,1.7
9893,SLE,2013,0.0,0.0,6922079.0,2.38175988197327,4.793,587.3683482999999,93.1,
9894,SLE,2014,0.0,0.0,7079162.0,2.66166996955872,4.672,584.1621784,89.4,
9895,SLE,2015,0.0,0.0,7237025.0,,4.561,490.4362334,86.2,1.7
9896,SLE,2016,1.0,1.0,7396190.0,,4.457,361.8881087,83.3,
9897,SLE,2017,3.0,3.0,,,,,,
9898,SLE,2018,0.0,0.0,,,,,,
9899,SLE,2019,0.0,0.0,,,,,,
9900,SGP,1970,0.0,0.0,2074500.0,,3.07,,22.0,
9901,SGP,1971,0.0,0.0,2112900.0,3.11150002479553,3.02,995.9776924,20.9,
9902,SGP,1972,0.0,0.0,2152400.0,2.8698399066925,3.04,1166.984729,19.6,
9903,SGP,1973,0.0,0.0,2193000.0,2.49023008346558,2.79,1517.4998779999999,17.8,
9904,SGP,1974,1.0,1.0,2229800.0,2.39011001586914,2.35,2066.700032,15.9,
9905,SGP,1975,0.0,0.0,2262600.0,2.4417200088501,2.07,2260.020293,14.3,
9906,SGP,1976,0.0,0.0,2293300.0,2.69252991676331,2.11,2432.7992679999998,13.2,
9907,SGP,1977,0.0,0.0,2325300.0,2.45105004310608,1.82,2473.97367,12.5,
9908,SGP,1978,0.0,0.0,2353600.0,2.29135990142822,1.79,2790.550424,12.3,
9909,SGP,1979,0.0,0.0,2383500.0,2.2496600151062,1.79,3405.00572,12.2,
9910,SGP,1980,0.0,0.0,2413945.0,2.56030011177062,1.82,4050.804281,11.9,
9911,SGP,1981,0.0,0.0,2532835.0,2.58428001403809,1.78,4539.4336920000005,11.5,
9912,SGP,1982,0.0,0.0,2646466.0,3.26854991912842,1.74,4933.928882,10.7,
9913,SGP,1983,0.0,0.0,2681061.0,3.949049949646,1.61,5523.93008,10.0,
9914,SGP,1984,0.0,0.0,2732221.0,,1.62,6171.373877,9.4,
9915,SGP,1985,1.0,1.0,2735957.0,,1.61,5970.513226,8.8,
9916,SGP,1986,0.0,0.0,2733373.0,,1.43,5662.790977000001,8.4,
9917,SGP,1987,2.0,2.0,2774789.0,,1.62,6102.169596,7.9,
9918,SGP,1988,0.0,0.0,2846108.0,3.65583992004395,1.96,7414.5266409999995,7.3,
9919,SGP,1989,0.0,0.0,2930901.0,,1.75,8787.770567,6.7,
9920,SGP,1990,0.0,0.0,3047132.0,,1.83,10075.10005,6.2,1.6
9921,SGP,1991,1.0,1.0,3135083.0,,1.73,12256.89668,5.5,1.6
9922,SGP,1992,1.0,1.0,3230698.0,,1.72,13824.68228,5.0,1.3
9923,SGP,1993,0.0,0.0,3313471.0,,1.74,15337.030840000001,4.5,1.8
9924,SGP,1994,1.0,1.0,3419048.0,,1.71,18734.8445,4.2,1.4
9925,SGP,1995,0.0,0.0,3524506.0,,1.67,21982.04262,3.9,1.6
9926,SGP,1996,0.0,0.0,3670704.0,,1.66,22856.605190000002,3.8,0.9
9927,SGP,1997,0.0,0.0,3796038.0,,1.61,23609.89413,3.6,1.0
9928,SGP,1998,0.0,0.0,3927213.0,,1.48,19011.34159,3.4,1.1
9929,SGP,1999,0.0,0.0,3958723.0,,1.47,18782.92761,3.2,1.0
9930,SGP,2000,0.0,0.0,4027887.0,3.32704997062683,1.6,20317.99714,3.0,1.0
9931,SGP,2001,0.0,0.0,4138012.0,3.55606007575989,1.41,18034.15325,2.8,0.8
9932,SGP,2002,0.0,0.0,4175950.0,3.90000009536743,1.37,17942.360940000002,2.7,0.8
9933,SGP,2003,0.0,0.0,4114826.0,3.99879002571106,1.27,18957.85725,2.5,0.6
9934,SGP,2004,0.0,0.0,4166664.0,3.67691993713379,1.26,21320.88783,2.3,0.5
9935,SGP,2005,0.0,0.0,4265762.0,3.2196900844574,1.26,23518.8126,2.3,0.5
9936,SGP,2006,0.0,0.0,4401365.0,2.86887001991272,1.28,27772.868389999996,2.3,0.4
9937,SGP,2007,0.0,0.0,4588599.0,2.96128010749817,1.29,32733.473019999998,2.3,0.4
9938,SGP,2008,0.0,0.0,4839396.0,2.78191995620728,1.28,32315.54814,2.2,0.6
9939,SGP,2009,0.0,0.0,4987573.0,3.03162002563477,1.22,30934.0075,2.2,0.4
9940,SGP,2010,0.0,0.0,5076732.0,3.10679006576538,1.15,40099.66612,2.2,0.4
9941,SGP,2011,0.0,0.0,5183688.0,3.07764005661011,1.2,44792.34929,2.2,0.3
9942,SGP,2012,0.0,0.0,5312437.0,3.11849999427795,1.29,45341.28554,2.2,0.2
9943,SGP,2013,0.0,0.0,5399162.0,2.91579008102416,1.19,46739.38007,2.1,0.3
9944,SGP,2014,0.0,0.0,5469724.0,,1.25,47032.5574,2.1,0.3
9945,SGP,2015,0.0,0.0,5535002.0,,1.24,43680.151260000006,2.1,0.3
9946,SGP,2016,0.0,0.0,5607283.0,,1.2,43432.44968,2.2,0.3
9947,SGP,2017,0.0,0.0,,,,,,0.2
9948,SGP,2018,0.0,0.0,,,,,,
9949,SGP,2019,0.0,0.0,,,,,,
9950,SVK,1970,0.0,0.0,4538223.0,,2.41,,,
9951,SVK,1971,0.0,0.0,4557449.0,,2.43,,,
9952,SVK,1972,0.0,0.0,4596622.0,,2.49,,,
9953,SVK,1973,0.0,0.0,4641445.0,,2.56,,,
